COU,Country,IND,Indicator,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LTU,Lithuania,RHP,"Real house price indices, s.a.",2009-Q3,Q3-2009,IDX,Index,0,Units,,,96.24686687,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2009-Q4,Q4-2009,IDX,Index,0,Units,,,92.25394179,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2010,2010,IDX,Index,0,Units,,,90.49036752,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2010-Q1,Q1-2010,IDX,Index,0,Units,,,89.98582031,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2010-Q2,Q2-2010,IDX,Index,0,Units,,,91.37343009,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2010-Q3,Q3-2010,IDX,Index,0,Units,,,89.79454826,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2010-Q4,Q4-2010,IDX,Index,0,Units,,,90.8076714,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2011,2011,IDX,Index,0,Units,,,92.45190538,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2011-Q1,Q1-2011,IDX,Index,0,Units,,,93.55279345,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2011-Q2,Q2-2011,IDX,Index,0,Units,,,92.50671699,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2011-Q3,Q3-2011,IDX,Index,0,Units,,,92.08994146,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2011-Q4,Q4-2011,IDX,Index,0,Units,,,91.65816964,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2012,2012,IDX,Index,0,Units,,,89.44060673,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2012-Q1,Q1-2012,IDX,Index,0,Units,,,91.24801161,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2012-Q2,Q2-2012,IDX,Index,0,Units,,,88.96913831,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2012-Q3,Q3-2012,IDX,Index,0,Units,,,88.87481107,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2012-Q4,Q4-2012,IDX,Index,0,Units,,,88.67046594,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2013,2013,IDX,Index,0,Units,,,89.74931455,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2013-Q1,Q1-2013,IDX,Index,0,Units,,,89.33347354,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2013-Q2,Q2-2013,IDX,Index,0,Units,,,89.93943111,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2013-Q3,Q3-2013,IDX,Index,0,Units,,,88.27792976,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2013-Q4,Q4-2013,IDX,Index,0,Units,,,91.44642378,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2014,2014,IDX,Index,0,Units,,,95.5196833,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2014-Q1,Q1-2014,IDX,Index,0,Units,,,92.81071736,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2014-Q2,Q2-2014,IDX,Index,0,Units,,,95.65394274,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2014-Q3,Q3-2014,IDX,Index,0,Units,,,97.00721253,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2014-Q4,Q4-2014,IDX,Index,0,Units,,,96.60686058,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2015,2015,IDX,Index,0,Units,,,100,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2015-Q1,Q1-2015,IDX,Index,0,Units,,,98.52659068,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2015-Q2,Q2-2015,IDX,Index,0,Units,,,99.77450326,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2015-Q3,Q3-2015,IDX,Index,0,Units,,,101.212975,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2015-Q4,Q4-2015,IDX,Index,0,Units,,,100.4859311,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2016,2016,IDX,Index,0,Units,,,104.4145382,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2016-Q1,Q1-2016,IDX,Index,0,Units,,,100.2453419,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2016-Q2,Q2-2016,IDX,Index,0,Units,,,103.3648237,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2016-Q3,Q3-2016,IDX,Index,0,Units,,,105.3946657,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2016-Q4,Q4-2016,IDX,Index,0,Units,,,108.6533218,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2017,2017,IDX,Index,0,Units,,,109.8573056,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2017-Q1,Q1-2017,IDX,Index,0,Units,,,109.2834279,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2017-Q2,Q2-2017,IDX,Index,0,Units,,,109.8084534,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2017-Q3,Q3-2017,IDX,Index,0,Units,,,109.3404186,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2017-Q4,Q4-2017,IDX,Index,0,Units,,,110.9969224,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2018,2018,IDX,Index,0,Units,,,114.8453382,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2018-Q1,Q1-2018,IDX,Index,0,Units,,,112.8778463,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2018-Q2,Q2-2018,IDX,Index,0,Units,,,115.4372928,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2018-Q3,Q3-2018,IDX,Index,0,Units,,,114.7462007,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2018-Q4,Q4-2018,IDX,Index,0,Units,,,116.3200129,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2019,2019,IDX,Index,0,Units,,,120.0180884,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2019-Q1,Q1-2019,IDX,Index,0,Units,,,118.3972824,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2019-Q2,Q2-2019,IDX,Index,0,Units,,,119.4526905,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2019-Q3,Q3-2019,IDX,Index,0,Units,,,121.1519774,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2019-Q4,Q4-2019,IDX,Index,0,Units,,,121.0704034,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2020,2020,IDX,Index,0,Units,,,127.3299513,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2020-Q1,Q1-2020,IDX,Index,0,Units,,,122.9062501,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2020-Q2,Q2-2020,IDX,Index,0,Units,,,126.3975226,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2020-Q3,Q3-2020,IDX,Index,0,Units,,,127.8018285,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2020-Q4,Q4-2020,IDX,Index,0,Units,,,132.2142038,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2021,2021,IDX,Index,0,Units,,,141.2455786,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2021-Q1,Q1-2021,IDX,Index,0,Units,,,136.1044673,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2021-Q2,Q2-2021,IDX,Index,0,Units,,,139.7307936,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2021-Q3,Q3-2021,IDX,Index,0,Units,,,144.3877548,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2021-Q4,Q4-2021,IDX,Index,0,Units,,,144.7592987,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2022-Q1,Q1-2022,IDX,Index,0,Units,,,143.8217052,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2022-Q2,Q2-2022,IDX,Index,0,Units,,,144.1320307,,
LTU,Lithuania,RHP,"Real house price indices, s.a.",2022-Q3,Q3-2022,IDX,Index,0,Units,,,142.2712164,,
CAN,Canada,RHP,"Real house price indices, s.a.",2000,2000,IDX,Index,0,Units,,,49.59655128,,
CAN,Canada,RHP,"Real house price indices, s.a.",2000-Q1,Q1-2000,IDX,Index,0,Units,,,49.29705754,,
CAN,Canada,RHP,"Real house price indices, s.a.",2000-Q2,Q2-2000,IDX,Index,0,Units,,,49.50940346,,
CAN,Canada,RHP,"Real house price indices, s.a.",2000-Q3,Q3-2000,IDX,Index,0,Units,,,49.6960285,,
CAN,Canada,RHP,"Real house price indices, s.a.",2000-Q4,Q4-2000,IDX,Index,0,Units,,,49.88371562,,
CAN,Canada,RHP,"Real house price indices, s.a.",2001,2001,IDX,Index,0,Units,,,50.91405532,,
CAN,Canada,RHP,"Real house price indices, s.a.",2001-Q1,Q1-2001,IDX,Index,0,Units,,,50.43038164,,
CAN,Canada,RHP,"Real house price indices, s.a.",2001-Q2,Q2-2001,IDX,Index,0,Units,,,50.24821572,,
CAN,Canada,RHP,"Real house price indices, s.a.",2001-Q3,Q3-2001,IDX,Index,0,Units,,,51.00093724,,
CAN,Canada,RHP,"Real house price indices, s.a.",2001-Q4,Q4-2001,IDX,Index,0,Units,,,51.9766867,,
CAN,Canada,RHP,"Real house price indices, s.a.",2002,2002,IDX,Index,0,Units,,,53.92888797,,
CAN,Canada,RHP,"Real house price indices, s.a.",2002-Q1,Q1-2002,IDX,Index,0,Units,,,52.73171763,,
CAN,Canada,RHP,"Real house price indices, s.a.",2002-Q2,Q2-2002,IDX,Index,0,Units,,,53.67719285,,
CAN,Canada,RHP,"Real house price indices, s.a.",2002-Q3,Q3-2002,IDX,Index,0,Units,,,54.28996844,,
CAN,Canada,RHP,"Real house price indices, s.a.",2002-Q4,Q4-2002,IDX,Index,0,Units,,,55.01667295,,
CAN,Canada,RHP,"Real house price indices, s.a.",2003,2003,IDX,Index,0,Units,,,57.43920285,,
CAN,Canada,RHP,"Real house price indices, s.a.",2003-Q1,Q1-2003,IDX,Index,0,Units,,,56.09473156,,
CAN,Canada,RHP,"Real house price indices, s.a.",2003-Q2,Q2-2003,IDX,Index,0,Units,,,56.98387201,,
CAN,Canada,RHP,"Real house price indices, s.a.",2003-Q3,Q3-2003,IDX,Index,0,Units,,,57.61430047,,
CAN,Canada,RHP,"Real house price indices, s.a.",2003-Q4,Q4-2003,IDX,Index,0,Units,,,59.06390736,,
CAN,Canada,RHP,"Real house price indices, s.a.",2004,2004,IDX,Index,0,Units,,,61.14992253,,
CAN,Canada,RHP,"Real house price indices, s.a.",2004-Q1,Q1-2004,IDX,Index,0,Units,,,60.02367581,,
CAN,Canada,RHP,"Real house price indices, s.a.",2004-Q2,Q2-2004,IDX,Index,0,Units,,,60.68880879,,
CAN,Canada,RHP,"Real house price indices, s.a.",2004-Q3,Q3-2004,IDX,Index,0,Units,,,61.48734295,,
CAN,Canada,RHP,"Real house price indices, s.a.",2004-Q4,Q4-2004,IDX,Index,0,Units,,,62.39986256,,
CAN,Canada,RHP,"Real house price indices, s.a.",2005,2005,IDX,Index,0,Units,,,64.97758187,,
CAN,Canada,RHP,"Real house price indices, s.a.",2005-Q1,Q1-2005,IDX,Index,0,Units,,,63.50703141,,
CAN,Canada,RHP,"Real house price indices, s.a.",2005-Q2,Q2-2005,IDX,Index,0,Units,,,64.35535798,,
CAN,Canada,RHP,"Real house price indices, s.a.",2005-Q3,Q3-2005,IDX,Index,0,Units,,,65.1919273,,
CAN,Canada,RHP,"Real house price indices, s.a.",2005-Q4,Q4-2005,IDX,Index,0,Units,,,66.85601077,,
CAN,Canada,RHP,"Real house price indices, s.a.",2006,2006,IDX,Index,0,Units,,,71.90496311,,
CAN,Canada,RHP,"Real house price indices, s.a.",2006-Q1,Q1-2006,IDX,Index,0,Units,,,68.37873841,,
CAN,Canada,RHP,"Real house price indices, s.a.",2006-Q2,Q2-2006,IDX,Index,0,Units,,,70.20943295,,
CAN,Canada,RHP,"Real house price indices, s.a.",2006-Q3,Q3-2006,IDX,Index,0,Units,,,73.72207851,,
CAN,Canada,RHP,"Real house price indices, s.a.",2006-Q4,Q4-2006,IDX,Index,0,Units,,,75.30960259,,
CAN,Canada,RHP,"Real house price indices, s.a.",2007,2007,IDX,Index,0,Units,,,79.45991427,,
CAN,Canada,RHP,"Real house price indices, s.a.",2007-Q1,Q1-2007,IDX,Index,0,Units,,,76.21513682,,
CAN,Canada,RHP,"Real house price indices, s.a.",2007-Q2,Q2-2007,IDX,Index,0,Units,,,79.11406061,,
CAN,Canada,RHP,"Real house price indices, s.a.",2007-Q3,Q3-2007,IDX,Index,0,Units,,,80.68152304,,
CAN,Canada,RHP,"Real house price indices, s.a.",2007-Q4,Q4-2007,IDX,Index,0,Units,,,81.82893659,,
CAN,Canada,RHP,"Real house price indices, s.a.",2008,2008,IDX,Index,0,Units,,,81.94051198,,
CAN,Canada,RHP,"Real house price indices, s.a.",2008-Q1,Q1-2008,IDX,Index,0,Units,,,83.01875385,,
CAN,Canada,RHP,"Real house price indices, s.a.",2008-Q2,Q2-2008,IDX,Index,0,Units,,,83.00452272,,
CAN,Canada,RHP,"Real house price indices, s.a.",2008-Q3,Q3-2008,IDX,Index,0,Units,,,81.5358746,,
CAN,Canada,RHP,"Real house price indices, s.a.",2008-Q4,Q4-2008,IDX,Index,0,Units,,,80.20289677,,
CAN,Canada,RHP,"Real house price indices, s.a.",2009,2009,IDX,Index,0,Units,,,80.10828427,,
CAN,Canada,RHP,"Real house price indices, s.a.",2009-Q1,Q1-2009,IDX,Index,0,Units,,,78.15327719,,
CAN,Canada,RHP,"Real house price indices, s.a.",2009-Q2,Q2-2009,IDX,Index,0,Units,,,78.20210197,,
CAN,Canada,RHP,"Real house price indices, s.a.",2009-Q3,Q3-2009,IDX,Index,0,Units,,,80.65209712,,
CAN,Canada,RHP,"Real house price indices, s.a.",2009-Q4,Q4-2009,IDX,Index,0,Units,,,83.4256608,,
CAN,Canada,RHP,"Real house price indices, s.a.",2010,2010,IDX,Index,0,Units,,,85.91202816,,
CAN,Canada,RHP,"Real house price indices, s.a.",2010-Q1,Q1-2010,IDX,Index,0,Units,,,85.50730864,,
CAN,Canada,RHP,"Real house price indices, s.a.",2010-Q2,Q2-2010,IDX,Index,0,Units,,,86.75403633,,
CAN,Canada,RHP,"Real house price indices, s.a.",2010-Q3,Q3-2010,IDX,Index,0,Units,,,85.58826219,,
CAN,Canada,RHP,"Real house price indices, s.a.",2010-Q4,Q4-2010,IDX,Index,0,Units,,,85.79850546,,
CAN,Canada,RHP,"Real house price indices, s.a.",2011,2011,IDX,Index,0,Units,,,88.57601261,,
CAN,Canada,RHP,"Real house price indices, s.a.",2011-Q1,Q1-2011,IDX,Index,0,Units,,,87.10853431,,
CAN,Canada,RHP,"Real house price indices, s.a.",2011-Q2,Q2-2011,IDX,Index,0,Units,,,88.17305219,,
CAN,Canada,RHP,"Real house price indices, s.a.",2011-Q3,Q3-2011,IDX,Index,0,Units,,,89.30401765,,
CAN,Canada,RHP,"Real house price indices, s.a.",2011-Q4,Q4-2011,IDX,Index,0,Units,,,89.71844628,,
CAN,Canada,RHP,"Real house price indices, s.a.",2012,2012,IDX,Index,0,Units,,,91.43352303,,
CAN,Canada,RHP,"Real house price indices, s.a.",2012-Q1,Q1-2012,IDX,Index,0,Units,,,90.58789387,,
CAN,Canada,RHP,"Real house price indices, s.a.",2012-Q2,Q2-2012,IDX,Index,0,Units,,,91.5558441,,
CAN,Canada,RHP,"Real house price indices, s.a.",2012-Q3,Q3-2012,IDX,Index,0,Units,,,91.8036175,,
CAN,Canada,RHP,"Real house price indices, s.a.",2012-Q4,Q4-2012,IDX,Index,0,Units,,,91.78673664,,
CAN,Canada,RHP,"Real house price indices, s.a.",2013,2013,IDX,Index,0,Units,,,92.67540705,,
CAN,Canada,RHP,"Real house price indices, s.a.",2013-Q1,Q1-2013,IDX,Index,0,Units,,,91.72046196,,
CAN,Canada,RHP,"Real house price indices, s.a.",2013-Q2,Q2-2013,IDX,Index,0,Units,,,92.31076422,,
CAN,Canada,RHP,"Real house price indices, s.a.",2013-Q3,Q3-2013,IDX,Index,0,Units,,,92.76989385,,
CAN,Canada,RHP,"Real house price indices, s.a.",2013-Q4,Q4-2013,IDX,Index,0,Units,,,93.90050818,,
CAN,Canada,RHP,"Real house price indices, s.a.",2014,2014,IDX,Index,0,Units,,,95.80537658,,
CAN,Canada,RHP,"Real house price indices, s.a.",2014-Q1,Q1-2014,IDX,Index,0,Units,,,95.00184023,,
CAN,Canada,RHP,"Real house price indices, s.a.",2014-Q2,Q2-2014,IDX,Index,0,Units,,,95.0114976,,
CAN,Canada,RHP,"Real house price indices, s.a.",2014-Q3,Q3-2014,IDX,Index,0,Units,,,95.98381227,,
CAN,Canada,RHP,"Real house price indices, s.a.",2014-Q4,Q4-2014,IDX,Index,0,Units,,,97.22435623,,
CAN,Canada,RHP,"Real house price indices, s.a.",2015,2015,IDX,Index,0,Units,,,100,,
CAN,Canada,RHP,"Real house price indices, s.a.",2015-Q1,Q1-2015,IDX,Index,0,Units,,,98.57633998,,
CAN,Canada,RHP,"Real house price indices, s.a.",2015-Q2,Q2-2015,IDX,Index,0,Units,,,98.95957067,,
CAN,Canada,RHP,"Real house price indices, s.a.",2015-Q3,Q3-2015,IDX,Index,0,Units,,,100.1395184,,
CAN,Canada,RHP,"Real house price indices, s.a.",2015-Q4,Q4-2015,IDX,Index,0,Units,,,102.3245709,,
CAN,Canada,RHP,"Real house price indices, s.a.",2016,2016,IDX,Index,0,Units,,,109.6851898,,
CAN,Canada,RHP,"Real house price indices, s.a.",2016-Q1,Q1-2016,IDX,Index,0,Units,,,104.476738,,
CAN,Canada,RHP,"Real house price indices, s.a.",2016-Q2,Q2-2016,IDX,Index,0,Units,,,108.049698,,
CAN,Canada,RHP,"Real house price indices, s.a.",2016-Q3,Q3-2016,IDX,Index,0,Units,,,111.7982741,,
CAN,Canada,RHP,"Real house price indices, s.a.",2016-Q4,Q4-2016,IDX,Index,0,Units,,,114.4160492,,
CAN,Canada,RHP,"Real house price indices, s.a.",2017,2017,IDX,Index,0,Units,,,121.4797394,,
CAN,Canada,RHP,"Real house price indices, s.a.",2017-Q1,Q1-2017,IDX,Index,0,Units,,,117.0595595,,
CAN,Canada,RHP,"Real house price indices, s.a.",2017-Q2,Q2-2017,IDX,Index,0,Units,,,122.1268281,,
CAN,Canada,RHP,"Real house price indices, s.a.",2017-Q3,Q3-2017,IDX,Index,0,Units,,,123.4672356,,
CAN,Canada,RHP,"Real house price indices, s.a.",2017-Q4,Q4-2017,IDX,Index,0,Units,,,123.2653345,,
CAN,Canada,RHP,"Real house price indices, s.a.",2018,2018,IDX,Index,0,Units,,,124.0054299,,
CAN,Canada,RHP,"Real house price indices, s.a.",2018-Q1,Q1-2018,IDX,Index,0,Units,,,123.6807295,,
CAN,Canada,RHP,"Real house price indices, s.a.",2018-Q2,Q2-2018,IDX,Index,0,Units,,,123.9091124,,
CAN,Canada,RHP,"Real house price indices, s.a.",2018-Q3,Q3-2018,IDX,Index,0,Units,,,124.0347676,,
CAN,Canada,RHP,"Real house price indices, s.a.",2018-Q4,Q4-2018,IDX,Index,0,Units,,,124.3971101,,
CAN,Canada,RHP,"Real house price indices, s.a.",2019,2019,IDX,Index,0,Units,,,123.4267634,,
CAN,Canada,RHP,"Real house price indices, s.a.",2019-Q1,Q1-2019,IDX,Index,0,Units,,,123.6971734,,
CAN,Canada,RHP,"Real house price indices, s.a.",2019-Q2,Q2-2019,IDX,Index,0,Units,,,122.2275192,,
CAN,Canada,RHP,"Real house price indices, s.a.",2019-Q3,Q3-2019,IDX,Index,0,Units,,,123.3279793,,
CAN,Canada,RHP,"Real house price indices, s.a.",2019-Q4,Q4-2019,IDX,Index,0,Units,,,124.4543819,,
CAN,Canada,RHP,"Real house price indices, s.a.",2020,2020,IDX,Index,0,Units,,,130.508631,,
CAN,Canada,RHP,"Real house price indices, s.a.",2020-Q1,Q1-2020,IDX,Index,0,Units,,,126.5936249,,
CAN,Canada,RHP,"Real house price indices, s.a.",2020-Q2,Q2-2020,IDX,Index,0,Units,,,129.1903899,,
CAN,Canada,RHP,"Real house price indices, s.a.",2020-Q3,Q3-2020,IDX,Index,0,Units,,,131.1691735,,
CAN,Canada,RHP,"Real house price indices, s.a.",2020-Q4,Q4-2020,IDX,Index,0,Units,,,135.0813356,,
CAN,Canada,RHP,"Real house price indices, s.a.",2021,2021,IDX,Index,0,Units,,,145.8653683,,
CAN,Canada,RHP,"Real house price indices, s.a.",2021-Q1,Q1-2021,IDX,Index,0,Units,,,138.6543839,,
CAN,Canada,RHP,"Real house price indices, s.a.",2021-Q2,Q2-2021,IDX,Index,0,Units,,,145.3553705,,
CAN,Canada,RHP,"Real house price indices, s.a.",2021-Q3,Q3-2021,IDX,Index,0,Units,,,149.284778,,
CAN,Canada,RHP,"Real house price indices, s.a.",2021-Q4,Q4-2021,IDX,Index,0,Units,,,150.1669409,,
CAN,Canada,RHP,"Real house price indices, s.a.",2022-Q1,Q1-2022,IDX,Index,0,Units,,,156.338176,,
CAN,Canada,RHP,"Real house price indices, s.a.",2022-Q2,Q2-2022,IDX,Index,0,Units,,,159.7720762,,
CAN,Canada,RHP,"Real house price indices, s.a.",2022-Q3,Q3-2022,IDX,Index,0,Units,,,153.7145646,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2000,2000,1,RATIOS,0,Units,,,95.35215515,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2000-Q1,Q1-2000,1,RATIOS,0,Units,,,94.9056157,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2000-Q2,Q2-2000,1,RATIOS,0,Units,,,95.20054135,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2000-Q3,Q3-2000,1,RATIOS,0,Units,,,95.22468061,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2000-Q4,Q4-2000,1,RATIOS,0,Units,,,96.07778292,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2001,2001,1,RATIOS,0,Units,,,98.28576995,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2001-Q1,Q1-2001,1,RATIOS,0,Units,,,96.52741893,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2001-Q2,Q2-2001,1,RATIOS,0,Units,,,98.11627808,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2001-Q3,Q3-2001,1,RATIOS,0,Units,,,97.56594022,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2001-Q4,Q4-2001,1,RATIOS,0,Units,,,100.9334426,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2002,2002,1,RATIOS,0,Units,,,101.3639687,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2002-Q1,Q1-2002,1,RATIOS,0,Units,,,100.0879312,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2002-Q2,Q2-2002,1,RATIOS,0,Units,,,100.4800975,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2002-Q3,Q3-2002,1,RATIOS,0,Units,,,101.8915556,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2002-Q4,Q4-2002,1,RATIOS,0,Units,,,102.9962903,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2003,2003,1,RATIOS,0,Units,,,104.9512687,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2003-Q1,Q1-2003,1,RATIOS,0,Units,,,104.2689554,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2003-Q2,Q2-2003,1,RATIOS,0,Units,,,104.7651866,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2003-Q3,Q3-2003,1,RATIOS,0,Units,,,104.4510883,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2003-Q4,Q4-2003,1,RATIOS,0,Units,,,106.3198447,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2004,2004,1,RATIOS,0,Units,,,109.4722285,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2004-Q1,Q1-2004,1,RATIOS,0,Units,,,107.6052107,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2004-Q2,Q2-2004,1,RATIOS,0,Units,,,108.6955313,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2004-Q3,Q3-2004,1,RATIOS,0,Units,,,110.4590437,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2004-Q4,Q4-2004,1,RATIOS,0,Units,,,111.1291284,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2005,2005,1,RATIOS,0,Units,,,117.2047114,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2005-Q1,Q1-2005,1,RATIOS,0,Units,,,115.0171697,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2005-Q2,Q2-2005,1,RATIOS,0,Units,,,116.580562,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2005-Q3,Q3-2005,1,RATIOS,0,Units,,,118.1934857,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2005-Q4,Q4-2005,1,RATIOS,0,Units,,,119.0276282,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2006,2006,1,RATIOS,0,Units,,,117.4664781,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2006-Q1,Q1-2006,1,RATIOS,0,Units,,,118.0263651,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2006-Q2,Q2-2006,1,RATIOS,0,Units,,,117.7289994,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2006-Q3,Q3-2006,1,RATIOS,0,Units,,,117.2190136,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2006-Q4,Q4-2006,1,RATIOS,0,Units,,,116.8915345,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2007,2007,1,RATIOS,0,Units,,,113.0893049,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2007-Q1,Q1-2007,1,RATIOS,0,Units,,,115.9243733,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2007-Q2,Q2-2007,1,RATIOS,0,Units,,,114.5173918,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2007-Q3,Q3-2007,1,RATIOS,0,Units,,,112.5036633,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2007-Q4,Q4-2007,1,RATIOS,0,Units,,,109.4117912,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2008,2008,1,RATIOS,0,Units,,,100.3125536,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2008-Q1,Q1-2008,1,RATIOS,0,Units,,,105.9597926,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2008-Q2,Q2-2008,1,RATIOS,0,Units,,,100.0925301,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2008-Q3,Q3-2008,1,RATIOS,0,Units,,,98.75671402,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2008-Q4,Q4-2008,1,RATIOS,0,Units,,,96.44117783,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2009,2009,1,RATIOS,0,Units,,,95.33545087,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2009-Q1,Q1-2009,1,RATIOS,0,Units,,,96.96793527,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2009-Q2,Q2-2009,1,RATIOS,0,Units,,,94.87927163,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2009-Q3,Q3-2009,1,RATIOS,0,Units,,,95.15890055,,
USA,United States,HPI_YDH_AVG,Standardised price-income ratio,2009-Q4,Q4-2009,1,RATIOS,0,Units,,,94.33569603,,
